ALMACEN,HUECO,CODIGO,DESCRIPCION,CANTIDAD,UNIDAD,PIEZAS,COSTO ESTANDAR,COSTO TOTAL ESTANDAR
MP_PLANTA 2C,7MP-49-1,1051155,POPOTE TRANSPARENTE PARA BOMBAS 9.5CM,8000.00,PIEZA,8000.00,0.10,800.0000 
MP_PLANTA 2C,7MP-49-1,1051219,TAPA DISH FLIP TOP 28/410 ROJA,2200.00,PIEZA,2200.00,0.34,748.0000 
MP_PLANTA 2C,7MP-49-1,1051294,BOMBA 28/410 NATURAL-AZUL POPOTE 8CM,455.00,PIEZA,455.00,1.04,473.2000 
MP_PLANTA 2C,7MP-49-1,1051381,INSERTO CONECTOR BURBUJAS BASTON,7000.00,PIEZA,7000.00,0.22,1540.0000 
MP_PLANTA 2C,7MP-49-1,1051495,TAPA SNAP 18 DORADA,1000.00,PIEZA,1000.00,0.99,990.0000 
MP_PLANTA 2C,7MP-49-1,1061096,POUCH DETERGENTE ROPA OBSCURA VERT 750ML,400.00,PIEZA,400.00,2.48,992.0000 
MP_PLANTA 2C,7MP-49-1,1061274,POUCH DETERGENTE VIDE ROPA OBSCURA 525ML,190.00,PIEZA,190.00,2.84,539.6000 
MP_PLANTA 2C,7MP-49-1,1061310,POUCH QUITAGRASA VERT 1100ML,7150.00,PIEZA,7150.00,3.12,22308.0000 
MP_PLANTA 2C,7MP-49-1,1061349,POUCH DETERGENTE ROPA OBSCURA VIDE 2025ML,2590.00,PIEZA,2590.00,5.37,13908.3000 
MP_PLANTA 2C,7MP-49-1,1061961,POUCH JABON LIQUIDO SAVON NUEVA IMAGEN OCEAN 900ML,3900.00,PIEZA,3900.00,1.82,7098.0000 
MP_PLANTA 2C,7MP-50-1,103149,CORRUGADO BLUMEN CONCHA 300ML 12PZ CON IMPRESION,72.00,PIEZA,72.00,3.58,257.7600 
MP_PLANTA 2C,7MP-50-1,103266,CORRUGADO SAVON PLANA 443ML 24PZ CON IMPRESION,25.00,PIEZA,25.00,5.30,132.5000 
MP_PLANTA 2C,7MP-50-1,103491,CORRUGADO LAVATRASTES VERT 900ML 12PZ,25.00,PIEZA,25.00,10.29,257.2500 
MP_PLANTA 2C,7MP-50-1,103547,CORRUGADO GENERICO POUCH 1000ML 12PZ CON IMPRESION,8.00,PIEZA,8.00,5.97,47.7600 
MP_PLANTA 2C,7MP-50-1,103548,SEPARADOR PARA CORRUGADO POUCH 1000ML,230.00,PIEZA,230.00,3.99,917.7000 
MP_PLANTA 2C,7MP-50-1,103662,CORRUGADO PAW PATROL 3D 400ML 6PZ,19.00,PIEZA,19.00,5.92,112.4800 
MP_PLANTA 2C,7MP-50-1,103664,CORRUGADO EXHIBIDOR BOTELLA OJIVA 900ML 12PZ,100.00,PIEZA,100.00,6.40,640.0000 
MP_PLANTA 2C,7MP-50-1,103682,CORRUGADO SHAMPOO PARA AUTOS AUTO DRIVE 3785ML 2PZ,50.00,PIEZA,50.00,6.96,348.0000 
MP_PLANTA 2C,7MP-50-1,1051362,ATOMIZADOR FINO AROMA 24/410 NATURAL FG DTL 19 CM/PESO 15.2 GRAMOS,1000.00,PIEZA,1000.00,1.99,1990.0000 
MP_PLANTA 2C,7MP-50-1,1051495,TAPA SNAP 18 DORADA,7650.00,PIEZA,7650.00,0.99,7573.5000 
MP_PLANTA 2C,7MP-50-1,1051536,ATOMIZADOR 28/410 BLANCO-VERDE POPOTE 24 CM,500.00,PIEZA,500.00,2.26,1130.0000 
MP_PLANTA 2C,7MP-50-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,15000.00,PIEZA,15000.00,2.48,37200.0000 
MP_PLANTA 2C,7MP-51-1,103057,CORRUGADO SOLEI 435ML 24PZ CON IMPRESION,120.00,PIEZA,120.00,6.85,822.0000 
MP_PLANTA 2C,7MP-51-1,103079,CORRUGADO BLUMEN CONCHA ESPUMOSO 525ML 12PZ SIN IMPRESION,45.00,PIEZA,45.00,5.04,226.8000 
MP_PLANTA 2C,7MP-51-1,103544,CORRUGADO BOTELLA SAVON PLANA 1000ML 12PZ,10.00,PIEZA,10.00,5.44,54.4000 
MP_PLANTA 2C,7MP-51-1,103583,CORRUGADO REFILL 23 FL OZ 12PZ,50.00,PIEZA,50.00,4.30,215.0000 
MP_PLANTA 2C,7MP-51-1,103609,CORRUGADO LAVATRASTES KLAR 975ML 12PZ,12.00,PIEZA,12.00,7.64,91.6800 
MP_PLANTA 2C,7MP-51-1,1051155,POPOTE TRANSPARENTE PARA BOMBAS 9.5CM,57400.00,PIEZA,57400.00,0.10,5740.0000 
MP_PLANTA 2C,7MP-52-1,103464,CORRUGADO GENERICO BOTELLA OVAL 1100ML 12PZ SIN IMPRESION,150.00,PIEZA,150.00,7.42,1113.0000 
MP_PLANTA 2C,7MP-52-1,1051048,TAPA SENCILLA 28 ROSA,1000.00,PIEZA,1000.00,0.24,240.0000 
MP_PLANTA 2C,7MP-52-1,1051114,BOMBA 28/410 NEGRA POPOTE 15.5 CM,1500.00,PIEZA,1500.00,1.14,1710.0000 
MP_PLANTA 2C,7MP-52-1,1051157,TAPA PARA POUCH VERDE K&D,4875.00,PIEZA,4875.00,0.11,536.2500 
MP_PLANTA 2C,7MP-52-1,1051307,TAPA SNAP 24 ROJO,2400.00,PIEZA,2400.00,1.16,2784.0000 
MP_PLANTA 2C,7MP-52-1,1051375,BOMBA 28/410 ALUMINIO-NEGRA SIN POPOTE,135.00,PIEZA,135.00,2.10,283.5000 
MP_PLANTA 2C,7MP-52-1,1051466,BOMBA 28/410 ROSA POPOTE 17 CM,800.00,PIEZA,800.00,0.99,792.0000 
MP_PLANTA 2C,7MP-52-1,1061025,POUCH JABON LIQUIDO SOLEI NOIX DE COCO 500ML,900.00,PIEZA,900.00,2.03,1827.0000 
MP_PLANTA 2C,7MP-52-1,1061343,POUCH JABON LIQUIDO KLAR DANVER APPLE FIELD 621ML,1400.00,PIEZA,1400.00,2.08,2912.0000 
MP_PLANTA 2C,7MP-52-2,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,16800.00,PIEZA,16800.00,1.02,17136.0000 
MP_PLANTA 2C,7MP-52-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,15000.00,PIEZA,15000.00,2.48,37200.0000 
MP_PLANTA 2C,7MP-53-1,1051016,BOMBA 28/410 MORADA POPOTE 12.5 CM,2300.00,PIEZA,2300.00,1.07,2461.0000 
MP_PLANTA 2C,7MP-53-1,1051390,INSERTO PARA BURBUJAS 28/410 ROJA,600.00,PIEZA,600.00,0.16,96.0000 
MP_PLANTA 2C,7MP-53-1,1061351,POUCH LIMPIADOR MULTISUPERFICIES VERT 1100ML,650.00,PIEZA,650.00,2.55,1657.5000 
MP_PLANTA 2C,7MP-53-1,1061857,CAJILLA PARA BURBUJAS BASTON 120ML 24PZ,510.00,PIEZA,510.00,10.15,5176.5000 
MP_PLANTA 2C,7MP-54-1,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,800.00,PIEZA,800.00,1.02,816.0000 
MP_PLANTA 2C,7MP-54-1,1051200,TAPA ROSCA 28/410 CYAN,1000.00,PIEZA,1000.00,0.24,240.0000 
MP_PLANTA 2C,7MP-54-1,1051202,BOMBA 28/410 ALUMINIO-NEGRO POPOTE 10.5CM,1800.00,PIEZA,1800.00,2.47,4446.0000 
MP_PLANTA 2C,7MP-54-1,1051381,INSERTO CONECTOR BURBUJAS BASTON,14000.00,PIEZA,14000.00,0.22,3080.0000 
MP_PLANTA 2C,7MP-54-1,1051470,BOMBA TIPO UNA 24/410 VERDE POPOTE 10 CM,1000.00,PIEZA,1000.00,1.06,1060.0000 
MP_PLANTA 2C,7MP-54-1,1051471,BOMBA TIPO UNA 24/410 BLANCA POPOTE 10 CM,700.00,PIEZA,700.00,1.06,742.0000 
MP_PLANTA 2C,7MP-54-1,1051478,BOMBA 28/410 NATURAL SIN POPOTE,8000.00,PIEZA,8000.00,0.00,0.0000 
MP_PLANTA 2C,7MP-54-1,1051521,POPOTE TRANSPARENTE PARA / BOMBA DIAMETRO 6MM - LARGO DE 26 CM,8000.00,PIEZA,8000.00,0.11,880.0000 
MP_PLANTA 2C,7MP-54-1,1061025,POUCH JABON LIQUIDO SOLEI NOIX DE COCO 500ML,1250.00,PIEZA,1250.00,2.03,2537.5000 
MP_PLANTA 2C,7MP-54-1,1061848,POUCH JABON LIQUIDO BLUMEN KIWI 1050ML,169.00,PIEZA,169.00,3.42,577.9800 
MP_PLANTA 2C,7MP-54-1,1061958,POUCH JABON LIQUIDO SAVON NUEVA IMAGEN COCO 900ML,3900.00,PIEZA,3900.00,1.82,7098.0000 
MP_PLANTA 2C,7MP-54-4,1051138,BOMBA 28/410 NATURAL POPOTE 10.5 CM,26592.00,PIEZA,26592.00,1.02,27123.8400 
MP_PLANTA 2C,7MP-55-1,1061831,ARANDELA PE ESPUMADO 0.075 R-20,200000.00,PIEZA,200000.00,0.02,4000.0000 
MP_PLANTA 2C,7MP-55-1,1061842,ARANDELA DE POLIETILENO ESPUMADO 0.125 ROSCA 28,100000.00,PIEZA,100000.00,0.04,4000.0000 
MP_PLANTA 2C,7MP-55-1,1061961,POUCH JABON LIQUIDO SAVON NUEVA IMAGEN OCEAN 900ML,11700.00,PIEZA,11700.00,1.82,21294.0000 
MP_PLANTA 2C,7MP-56-1,1051022,BOMBA 28/410 NEGRA POPOTE 12.5 CM,2500.00,PIEZA,2500.00,1.14,2850.0000 
MP_PLANTA 2C,7MP-56-1,1051114,BOMBA 28/410 NEGRA POPOTE 15.5 CM,5400.00,PIEZA,5400.00,1.14,6156.0000 
MP_PLANTA 2C,7MP-56-1,1051414,INSERTO BURBUJAS CHUPON 28/410 NEGRA,13000.00,PIEZA,13000.00,0.00,0.0000 
MP_PLANTA 2C,7MP-56-4,1051138,BOMBA 28/410 NATURAL POPOTE 10.5 CM,35200.00,PIEZA,35200.00,1.02,35904.0000 
MP_PLANTA 2C,7MP-58-1,1051153,BOMBA 28 NEGRA SIN POPOTE ,1000.00,PIEZA,1000.00,1.10,1100.0000 
MP_PLANTA 2C,7MP-58-1,1051219,TAPA DISH FLIP TOP 28/410 ROJA,200.00,PIEZA,200.00,0.34,68.0000 
MP_PLANTA 2C,7MP-58-1,1051220,TAPA DISC TOP 28/410 LUDWIG & WIGGSTEIN PLATEADA-NEGRA,4700.00,PIEZA,4700.00,2.46,11562.0000 
MP_PLANTA 2C,7MP-58-1,1051320,TAPA FLIP TOP 28/410 BLANCO APERLADO,19600.00,PIEZA,19600.00,0.90,17640.0000 
MP_PLANTA 2C,7MP-58-1,1051428,TAPA SNAP 18 MAGENTA METALIZADO,4800.00,PIEZA,4800.00,0.80,3840.0000 
MP_PLANTA 2C,7MP-58-1,1061427,POUCH JABON LIQUIDO KLAR DANVER BERRY DELICIOUS 621ML ,3800.00,PIEZA,3800.00,2.08,7904.0000 
MP_PLANTA 2C,7MP-58-2,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,800.00,PIEZA,800.00,1.02,816.0000 
MP_PLANTA 2C,7MP-58-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,15000.00,PIEZA,15000.00,2.48,37200.0000 
MP_PLANTA 2C,7MP-59-1,103725,103725 CORRUGADO GENERICO  L&W-OJIVAL 12 PZ,150.00,PIEZA,150.00,4.00,600.0000 
MP_PLANTA 2C,7MP-60-1,1061912,CAJILLA TRATAMIENTO CAPILAR LUDWIG & WIGGSTEIN KERATIN 120ML,3150.00,PIEZA,3150.00,2.90,9135.0000 
MP_PLANTA 2C,7MP-60-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,15000.00,PIEZA,15000.00,2.48,37200.0000 
MP_PLANTA 2C,7MP-62-1,103074,SEPARADOR CORTO PARA PALLET MEMBERS CHOICE 550ML 44PACKS,1089.00,PIEZA,1089.00,3.47,3778.8300 
MP_PLANTA 2C,7MP-62-2,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,12000.00,PIEZA,12000.00,1.02,12240.0000 
MP_PLANTA 2C,7MP-64-1,1051295,TAPA SNAP 24 CYAN,1210.00,PIEZA,1210.00,1.17,1415.7000 
MP_PLANTA 2C,7MP-64-1,1051431,BOMBA 28/410 MAGENTA POPOTE 10.5 CM,3000.00,PIEZA,3000.00,1.06,3180.0000 
MP_PLANTA 2C,7MP-64-2,103233,CORRUGADO LAVATRASTES KLAR 800ML12PZ CON IMPRESION,1100.00,PIEZA,1100.00,6.22,6842.0000 
MP_PLANTA 2C,7MP-64-3,103233,CORRUGADO LAVATRASTES KLAR 800ML12PZ CON IMPRESION,1200.00,PIEZA,1200.00,6.22,7464.0000 
MP_PLANTA 2C,7MP-64-4,1051138,BOMBA 28/410 NATURAL POPOTE 10.5 CM,38400.00,PIEZA,38400.00,1.02,39168.0000 
MP_PLANTA 2C,7MP-66-1,1051219,TAPA DISH FLIP TOP 28/410 ROJA,2550.00,PIEZA,2550.00,0.34,867.0000 
MP_PLANTA 2C,7MP-66-1,1051464,ATOMIZADOR FINO L&W 24/410 DORADO FG DTL 15 CM/PESO 7.7 GRAMOS,250.00,PIEZA,250.00,3.10,775.0000 
MP_PLANTA 2C,7MP-66-1,1061098,POUCH VERT LIMPIA VIDRIOS 1.1LTS,3900.00,PIEZA,3900.00,2.69,10491.0000 
MP_PLANTA 2C,7MP-66-1,1061352,POUCH FACILITADOR DE PLANCHADO VERT 1100ML,5400.00,PIEZA,5400.00,3.40,18360.0000 
MP_PLANTA 2C,7MP-66-2,103508,CORRUGADO BOTELLA KIDS PEZ 180ML 24PZ SIN IMPRESION,2400.00,PIEZA,2400.00,3.33,7992.0000 
MP_PLANTA 2C,7MP-66-3,103508,CORRUGADO BOTELLA KIDS PEZ 180ML 24PZ SIN IMPRESION,225.00,PIEZA,225.00,3.33,749.2500 
MP_PLANTA 2C,7MP-66-4,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,16000.00,PIEZA,16000.00,1.02,16320.0000 
MP_PLANTA 2C,7MP-68-1,1051536,ATOMIZADOR 28/410 BLANCO-VERDE POPOTE 24 CM,9000.00,PIEZA,9000.00,2.26,20340.0000 
MP_PLANTA 2C,7MP-68-1,1061098,POUCH VERT LIMPIA VIDRIOS 1.1LTS,11066.00,PIEZA,11066.00,2.69,29767.5400 
MP_PLANTA 2C,7MP-68-2,1051301,TAPA SNAP 24 VERDE,7500.00,PIEZA,7500.00,1.21,9075.0000 
MP_PLANTA 2C,7MP-68-3,103728,103728 CORRUGADO GENERICO TRIGGER 12PZ,900.00,PIEZA,900.00,11.41,10269.0000 
MP_PLANTA 2C,7MP-70-1,1051465,TAPA PULL PUSH PARA CREMA 24/410 NEGRA,34000.00,PIEZA,34000.00,2.10,71400.0000 
MP_PLANTA 2C,7MP-70-2,103544,CORRUGADO BOTELLA SAVON PLANA 1000ML 12PZ,500.00,PIEZA,500.00,5.44,2720.0000 
MP_PLANTA 2C,7MP-70-3,103544,CORRUGADO BOTELLA SAVON PLANA 1000ML 12PZ,1040.00,PIEZA,1040.00,5.44,5657.6000 
MP_PLANTA 2C,7MP-70-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,15000.00,PIEZA,15000.00,2.48,37200.0000 
MP_PLANTA 2C,7MP-72-1,103233,CORRUGADO LAVATRASTES KLAR 800ML12PZ CON IMPRESION,275.00,PIEZA,275.00,6.22,1710.5000 
MP_PLANTA 2C,7MP-72-1,103545,CORRUGADO GENERICO POUCH 500ML 12PZ CON IMPRESION,38.00,PIEZA,38.00,6.96,264.4800 
MP_PLANTA 2C,7MP-72-1,103547,CORRUGADO GENERICO POUCH 1000ML 12PZ CON IMPRESION,17.00,PIEZA,17.00,5.97,101.4900 
MP_PLANTA 2C,7MP-72-1,103598,CORRUGADO LUDWIG WIGGSTEIN BODY WASH 425ML 12PZ C/IMP,28.00,PIEZA,28.00,3.96,110.8800 
MP_PLANTA 2C,7MP-72-1,1051051,TAPA SENCILLA 28 NATURAL,500.00,PIEZA,500.00,0.24,120.0000 
MP_PLANTA 2C,7MP-72-1,1051202,BOMBA 28/410 ALUMINIO-NEGRO POPOTE 10.5CM,1200.00,PIEZA,1200.00,2.47,2964.0000 
MP_PLANTA 2C,7MP-72-1,1051320,TAPA FLIP TOP 28/410 BLANCO APERLADO,500.00,PIEZA,500.00,0.90,450.0000 
MP_PLANTA 2C,7MP-72-1,1051405,MANGO CON INSERTO OVAL Y CONECTOR 20/410 16G MAGENTA,500.00,PIEZA,500.00,0.36,180.0000 
MP_PLANTA 2C,7MP-72-1,1061098,POUCH VERT LIMPIA VIDRIOS 1.1LTS,1950.00,PIEZA,1950.00,2.69,5245.5000 
MP_PLANTA 2C,7MP-72-1,1061505,POUCH DETERGENTE ROPA DE COLOR VIDE 1050ML,550.00,PIEZA,550.00,3.38,1859.0000 
MP_PLANTA 2C,7MP-72-2,103579,CORRUGADO BOTELLA AROMA 200ML 12PZ,825.00,PIEZA,825.00,2.81,2318.2500 
MP_PLANTA 2C,7MP-72-3,103600,CORRUGADO GENERICO BOT CORSET 600ML 12PZ,1825.00,PIEZA,1825.00,4.20,7665.0000 
MP_PLANTA 2C,7MP-72-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,16500.00,PIEZA,16500.00,2.48,40920.0000 
MP_PLANTA 2C,7MP-74-1,1051026,DISC TOP 20/410 VERDE,12500.00,PIEZA,12500.00,0.62,7750.0000 
MP_PLANTA 2C,7MP-74-1,1051320,TAPA FLIP TOP 28/410 BLANCO APERLADO,1300.00,PIEZA,1300.00,0.90,1170.0000 
MP_PLANTA 2C,7MP-74-1,1051362,ATOMIZADOR FINO AROMA 24/410 NATURAL FG DTL 19 CM/PESO 15.2 GRAMOS,1000.00,PIEZA,1000.00,1.99,1990.0000 
MP_PLANTA 2C,7MP-74-1,1061271,POUCH JABON LIQUIDO BLUMEN APPLE COCKTAIL 250ML,800.00,PIEZA,800.00,1.58,1264.0000 
MP_PLANTA 2C,7MP-74-1,1061288,POUCH JABON LIQUIDO BLUMEN FRUTOS ROJOS 250ML,1800.00,PIEZA,1800.00,1.58,2844.0000 
MP_PLANTA 2C,7MP-74-1,1061696,POUCH JABON LIQUIDO ST GENEVE CITRON & MENTHE 4LTS,582.00,PIEZA,582.00,9.65,5616.3000 
MP_PLANTA 2C,7MP-74-2,1051549,TAPA SNAP 24 BUGAMBILIA ,8000.00,PIEZA,8000.00,FALTA VALUACION,  
MP_PLANTA 2C,7MP-74-3,1061098,POUCH VERT LIMPIA VIDRIOS 1.1LTS,26000.00,PIEZA,26000.00,2.69,69940.0000 
MP_PLANTA 2C,7MP-74-4,1051436,TAPA SNAP 24 DORADA,9600.00,PIEZA,9600.00,1.17,11232.0000 
MP_PLANTA 2C,7MP-76-1,103353,SEPARADOR PARA PALLET EN CRUZ 2PACK FROZEN 3D,2083.00,PIEZA,2083.00,0.78,1624.7400 
MP_PLANTA 2C,7MP-76-1,103576,CAJA TROQUELADA CONCHA 525ML 12PZ,300.00,PIEZA,300.00,5.02,1506.0000 
MP_PLANTA 2C,7MP-76-1,103600,CORRUGADO GENERICO BOT CORSET 600ML 12PZ,515.00,PIEZA,515.00,4.20,2163.0000 
MP_PLANTA 2C,7MP-76-3,103669,SEPARADOR LARGO PARA CHAROLA ST GENEVE POUCH 4000ML,300.00,PIEZA,300.00,5.44,1632.0000 
MP_PLANTA 2C,7MP-76-4,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,14997.00,PIEZA,14997.00,2.48,37192.5600 
MP_PLANTA 2C,7MP-78-1,103582,CORRUGADO EXHIBIDOR BOT KIDS PEZ BURBUJAS TAPA CHUPON 180ML 24PZ,800.00,PIEZA,800.00,4.46,3568.0000 
MP_PLANTA 2C,7MP-78-1,1051035,DISC TOP 28/410 VERDE,16000.00,PIEZA,16000.00,0.63,10080.0000 
MP_PLANTA 2C,7MP-78-4,1051471,BOMBA TIPO UNA 24/410 BLANCA POPOTE 10 CM,28000.00,PIEZA,28000.00,1.06,29680.0000 
MP_PLANTA 2C,7MP-80-1,103218,CORRUGADO BLUMEN CONCHA 1000ML 6PZ SIN IMPRESION,125.00,PIEZA,125.00,4.57,571.2500 
MP_PLANTA 2C,7MP-80-1,1051041,DISC TOP 28/410 NATURAL,4000.00,PIEZA,4000.00,0.63,2520.0000 
MP_PLANTA 2C,7MP-80-1,1051283,BOMBA 28/410 AZUL MARINO  FG DTL 13.5 CM/ 13.6 GRAMOS,1200.00,PIEZA,1200.00,1.06,1272.0000 
MP_PLANTA 2C,7MP-80-1,1051549,TAPA SNAP 24 BUGAMBILIA ,3500.00,PIEZA,3500.00,FALTA VALUACION,  
MP_PLANTA 2C,7MP-80-1,1061356,POUCH LIMPIADOR MULTIUSOS VERT PINO 2LTS,1800.00,PIEZA,1800.00,3.93,7074.0000 
MP_PLANTA 2C,7MP-80-4,1051202,BOMBA 28/410 ALUMINIO-NEGRO POPOTE 10.5CM,12000.00,PIEZA,12000.00,2.47,29640.0000 
MP_PLANTA 2C,7MP-82-1,103149,CORRUGADO BLUMEN CONCHA 300ML 12PZ CON IMPRESION,12.00,PIEZA,12.00,3.58,42.9600 
MP_PLANTA 2C,7MP-82-1,103266,CORRUGADO SAVON PLANA 443ML 24PZ CON IMPRESION,50.00,PIEZA,50.00,5.30,265.0000 
MP_PLANTA 2C,7MP-82-1,103445,CORRUGADO KLAR DANVER BOTELLA PEZ 275ML 24PZ SIN IMPRESION,25.00,PIEZA,25.00,5.08,127.0000 
MP_PLANTA 2C,7MP-82-1,103455,CORRUGADO GENERICO BOTELLA HUESO 850ML 12PZ CON IMPRESION,75.00,PIEZA,75.00,6.26,469.5000 
MP_PLANTA 2C,7MP-82-1,103551,CORRUGADO EXHIBIDOR BOTELLA KIDS PEZ BURBUJAS TAPA CIEGA 180ML 24PZ ,104.00,PIEZA,104.00,3.99,414.9600 
MP_PLANTA 2C,7MP-82-1,103746,CORRUGADO BOTELLA BALA  591ML 6PZ CON IMPRESION,400.00,PIEZA,400.00,4.24,1696.0000 
MP_PLANTA 2C,7MP-82-1,1061274,POUCH DETERGENTE VIDE ROPA OBSCURA 525ML,11893.00,PIEZA,11893.00,2.84,33776.1200 
MP_PLANTA 2C,7MP-84-1,1051019,BOMBA 28/410 NATURAL POPOTE 12.5 CM,800.00,PIEZA,800.00,1.02,816.0000 
MP_PLANTA 2C,7MP-84-1,1051035,DISC TOP 28/410 VERDE,50.00,PIEZA,50.00,0.63,31.5000 
MP_PLANTA 2C,7MP-84-1,1051069,TAPA PARA POUCH,500.00,PIEZA,500.00,0.11,55.0000 
MP_PLANTA 2C,7MP-84-1,1051160,TAPA ROSCA 48/400 BLANCA,1000.00,PIEZA,1000.00,0.38,380.0000 
MP_PLANTA 2C,7MP-84-1,1051218,TAPA ROSCA 48/400 MAGENTA,1500.00,PIEZA,1500.00,0.39,585.0000 
MP_PLANTA 2C,7MP-84-1,1051319,TAPA BURBUJAS CON INSERTO Y LINER 28/410 MORADA,2000.00,PIEZA,2000.00,0.2,400.000 
MP_PLANTA 2C,7MP-84-1,1051377,TAPA CHUPON BURBUJAS 28/410 MAGENTA,5850.00,PIEZA,5850.00,0.28,1638.0000 
MP_PLANTA 2C,7MP-84-1,1051390,INSERTO PARA BURBUJAS 28/410 ROJA,7200.00,PIEZA,7200.00,0.16,1152.0000 
MP_PLANTA 2C,7MP-84-1,1051408,BOMBA ESPUMOSA 40/410 24G NATURAL POPOTE 5.5CM,500.00,PIEZA,500.00,2.48,1240.0000 
MP_PLANTA 2C,7MP-84-1,1051431,BOMBA 28/410 MAGENTA POPOTE 10.5 CM,5000.00,PIEZA,5000.00,1.06,5300.0000 
MP_PLANTA 2C,7MP-84-1,1051470,BOMBA TIPO UNA 24/410 VERDE POPOTE 10 CM,800.00,PIEZA,800.00,1.06,848.0000 
MP_PLANTA 2C,7MP-84-1,1061025,POUCH JABON LIQUIDO SOLEI NOIX DE COCO 500ML,500.00,PIEZA,500.00,2.03,1015.0000 
MP_PLANTA 2C,7MP-84-1,1061095,POUCH DETERGENTE ROPA COLOR VERT 750ML,722.00,PIEZA,722.00,2.48,1790.5600 
MP_PLANTA 2C,7MP-84-1,1061289,POUCH JABON LIQUIDO BLUMEN COCO CREMOSO 250ML,638.00,PIEZA,638.00,1.58,1008.0400 
MP_PLANTA 2C,7MP-84-1,1061343,POUCH JABON LIQUIDO KLAR DANVER APPLE FIELD 621ML,540.00,PIEZA,540.00,2.08,1123.2000 
MP_PLANTA 2C,7MP-84-1,1061351,POUCH LIMPIADOR MULTISUPERFICIES VERT 1100ML,150.00,PIEZA,150.00,2.55,382.5000 
MP_PLANTA 2C,7MP-84-1,1061367,POUCH DETERGENTE ROPA DE COLOR VIDE 375 ML,1300.00,PIEZA,1300.00,1.24,1612.0000 
MP_PLANTA 2C,7MP-84-1,1061696,POUCH JABON LIQUIDO ST GENEVE CITRON & MENTHE 4LTS,43.00,PIEZA,43.00,9.65,414.9500 
MP_PLANTA 2C,7MP-84-1,1061847,POUCH JABON LIQUIDO BLUMEN COCO 1050ML,480.00,PIEZA,480.00,3.42,1641.6000 
MP_PLANTA 2C,7MP-84-1,1061857,CAJILLA PARA BURBUJAS BASTON 120ML 24PZ,680.00,PIEZA,680.00,10.15,6902.0000 
MP_PLANTA 2C,7MP-84-1,1061887,POUCH JABON LIQUIDO BLUMEN APPLE COCKTAIL 1050ML,100.00,PIEZA,100.00,3.73,373.0000 
MP_PLANTA 2C,7MP-86-1,103238,CORRUGADO VIDE POUCH 2025ML 6PZ CON IMPRESION,207.00,PIEZA,207.00,8.56,1771.9200 
MP_PLANTA 2C,7MP-86-1,1061847,POUCH JABON LIQUIDO BLUMEN COCO 1050ML,550.00,PIEZA,550.00,3.42,1881.0000 
MP_PLANTA 2C,7MP-86-4,103545,CORRUGADO GENERICO POUCH 500ML 12PZ CON IMPRESION,1600.00,PIEZA,1600.00,6.96,11136.0000 
MP_PLANTA 2C,7MP-88-1,1051307,TAPA SNAP 24 ROJO,400.00,PIEZA,400.00,1.16,464.0000 
MP_PLANTA 2C,7MP-88-1,1051359,TAPA CHUPON BURBUJAS 28/410 MORADA,307.00,PIEZA,307.00,0.26,79.8200 
MP_PLANTA 2C,7MP-88-1,1051401,TAPA DISC TOP 28/410 LUDWIG DORADA,1400.00,PIEZA,1400.00,2.46,3444.0000 
MP_PLANTA 2C,7MP-88-1,1051405,MANGO CON INSERTO OVAL Y CONECTOR 20/410 16G MAGENTA,500.00,PIEZA,500.00,0.36,180.0000 
MP_PLANTA 2C,7MP-88-1,1051495,TAPA SNAP 18 DORADA,900.00,PIEZA,900.00,0.99,891.0000 
MP_PLANTA 2C,7MP-88-1,1061857,CAJILLA PARA BURBUJAS BASTON 120ML 24PZ,900.00,PIEZA,900.00,10.15,9135.0000 
MP_PLANTA 2C,7MP-88-3,103564,CORRUGADO KIDDOU 150ML 16PZ,2235.00,PIEZA,2235.00,2.18,4872.3000 
MP_PLANTA 2C,7MP-88-4,103571,CORRUGADO BOTELLA ESCUDO ALOE 225ML 21PZ,800.00,PIEZA,800.00,5.69,4552.0000 
MP_PLANTA 2C,8MP-018-1,103702,CORRUGADO BOTELLA OJIVA 500ML 12PZ TROQUELADO,1200.00,PIEZA,1200.00,6.77,8124.0000 
MP_PLANTA 2C,8MP-018-1,1051245,ATOMIZADOR FINO 24/410 NATURAL CON HOOD NATURAL ,12100.00,PIEZA,12100.00,1.60,19360.0000 
MP_PLANTA 2C,8MP-018-3,1061849,POUCH JABON LIQUIDO BLUMEN CHERRY 1050ML,13200.00,PIEZA,13200.00,3.40,44880.0000 
